频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6248564960.51509,0.1207549,3.088019232093e-06,88.6159734060284,0.56273052650743
6439897999.63161,0.1207719,3.09240819173031e-06,88.3985123963008,0.64503460469228
6469989406.34907,0.1211717,2.93241934006902e-06,88.4028932960239,0.655706997998462
6368479221.3522,0.1213545,2.9216378928097e-06,88.5991315951869,0.58250554373416
6429994896.36167,0.1213715,3.09371936906582e-06,88.4016817504208,0.660885885152148
6288492799.74009,0.1216543,2.99237700601358e-06,88.6058122074545,0.592084760076277
6338557297.27771,0.1229535,3.00193856254473e-06,88.6118170188987,0.631126838130757
6500000646.55177,0.1229705,2.9074485121037e-06,88.3935392314218,0.698515216940517
6438628063.21782,0.1234531,2.98525641186339e-06,88.6069705354644,0.64503460469228
6489847234.52521,0.1234701,3.07189167930005e-06,88.4079723511817,0.708843842330317
6339893416.6508,0.1238699,2.92631606923292e-06,88.3990599675267,0.716606604791138
6260030573.22316,0.1243695,3.00316294475687e-06,88.4047885929795,0.72567103009713
6248530610.16114,0.1252519,2.97683751875479e-06,88.5976959643556,0.689753571497733
6388495810.79835,0.1256517,3.08860930891987e-06,88.6005996589222,0.698515216940517
6339974682.96183,0.1256687,2.93012676352937e-06,88.414191578466,0.745875325231363
6489904862.59927,0.1261683,3.0848220817955e-06,88.3945804757657,0.752328660563377
6388514631.46566,0.1265511,2.95931441482199e-06,88.6099739737985,0.716606604791138
6479958370.93395,0.1267679,2.98007984366883e-06,88.4070141495859,0.75909450916146
6349927947.36181,0.1270677,3.09458229077719e-06,88.399075856975,0.762073995050706
6328597516.63947,0.1274505,2.9449248959042e-06,88.6007084533424,0.732410125871568
6329925646.40626,0.1279671,2.97917845495597e-06,88.4104658988479,0.769386301767921
6499965674.79692,0.1285667,3.07602314509799e-06,88.4033009047501,0.772897640067312
6288467480.78669,0.1292493,2.92957586535434e-06,88.606554241315,0.75695921333908
6228513626.21501,0.1294491,2.99882560912041e-06,88.6164282227894,0.75909450916146
6698605951.13371,0.1301487,2.97198892593666e-06,88.5998418333545,0.765626403332364
6659989712.40392,0.1301657,3.01666139021716e-06,88.4027773699762,0.776890155851002
6511615656.59718,0.1301968,3.06613040293579e-06,88.5850688475309,0.735088501866597
6598441308.19709,0.1303485,3.04414001988732e-06,88.6110634110644,0.767220804453724
6802524748.61937,0.1303617,4.0661128997778e-06,88.5817502724736,0.752551431431378
6974620251.08213,0.1306137,4.05549104536061e-06,88.8588692974179,0.728538397031634
6668616304.86293,0.1306483,2.90146718793402e-06,88.6137904632938,0.769386301767921
6524508545.6124,0.1309543,2.91370608717098e-06,88.386154016452,0.746559783448335
6798618169.48679,0.1310481,2.95865528493523e-06,88.614468876405,0.771849223995455
6511726697.3339,0.1311184,3.0396782687837e-06,88.5883460477558,0.748406039745072
6524365091.75932,0.1313881,2.92624007290647e-06,88.3814856864882,0.752140780440076
6598559932.83345,0.1315477,3.01191016161852e-06,88.6133729538454,0.77424223515354
6529953529.17368,0.1315647,3.08420805810997e-06,88.4093345296914,0.773956246217022
6511578143.85931,0.1316452,3.03619617459191e-06,88.5759620095084,0.754894170859588
6894674075.14686,0.1317769,2.05642808734228e-06,88.8144976327632,0.680434237998735
6892737197.26878,0.131832,2.09922215571219e-06,88.9366823910154,0.559232048521959
6524353750.35581,0.1319239,3.08887342822119e-06,88.3774373028747,0.758262379011735
6729952633.20836,0.1319645,2.97654343898823e-06,88.3991832814057,0.772017684768921
6962645240.18466,0.1320125,1.98430726023165e-06,88.8699272842238,0.732318913639449
6834406765.03488,0.1320601,2.060717721347e-06,88.5825156183493,0.772587385792037
6808584412.33031,0.1321473,7.94619561765996e-06,88.6143112713836,0.873779219663448
6781535831.22923,0.1324117,2.07996521051059e-06,88.8590023808605,0.738593285568146
6778576105.93959,0.1324471,3.07999212429115e-06,88.611845992435,0.776626291961348
6709910214.02891,0.1324641,2.93038068948907e-06,88.3928862559936,0.768910668159209
6524472182.7163,0.1324997,3.04685906284785e-06,88.3731879124448,0.763882893898735
6790447020.27918,0.1325593,2.03701158308559e-06,88.5872051881953,0.769646623728308
6511704412.72963,0.1326198,3.95643630707243e-06,88.5742953564015,0.702225721505591
6806617902.87561,0.1328113,2.06096793380895e-06,88.8647496706359,0.744408597326548
6660001335.00712,0.1328639,3.03658348867674e-06,88.4146274301208,0.765878421984367
6524380056.19708,0.1330575,6.95792640448768e-06,88.3835873923884,0.754120446858264
6511644015.04659,0.1331036,3.09983878942444e-06,88.5808137516828,0.76852369635192
6558546269.82091,0.1333465,2.92329340858662e-06,88.6095035433371,0.776530860756688
6609944107.39907,0.1333635,3.03991676773875e-06,88.4148117286593,0.76141023529659
6524483017.5455,0.1335083,3.0459693533923e-06,88.3872281823713,0.771315055797519
6511736557.44609,0.1336424,2.98702492204538e-06,88.5689424959953,0.771932159359982
6868600427.39501,0.1337109,1.9314911155805e-06,88.8766260547273,0.7557779193718
6848752847.74965,0.13383,2.00135222194193e-06,88.9350943732026,0.622353086508141
6940462567.52176,0.1338581,2.01977436665699e-06,88.5822694456505,0.758457378009623
6510028935.92831,0.1339631,2.9904175659133e-06,88.4116699996072,0.755057643381789
6524425521.63972,0.1340201,2.97259206394988e-06,88.3872397352392,0.77390345366968
6588468322.62745,0.1342459,2.93102392508325e-06,88.6092991589541,0.773956246217022
6511755457.55966,0.13456,2.93919952658654e-06,88.5710350634712,0.775699209271921
6524436350.25672,0.1345969,3.09128578637892e-06,88.3800144769636,0.775861362740931
6679906304.51861,0.1346627,3.99025982067514e-06,88.4141571037234,0.743074854327034
6887639928.96893,0.1347741,2.09201543360114e-06,88.8158160686947,0.738593285568146
6728578345.67336,0.1348455,3.02714628797204e-06,88.6029987516282,0.770866246514594
6511738991.33749,0.1350808,3.00342911588061e-06,88.5750462388499,0.776691005481817
6668531511.97075,0.1351453,7.0335281248589e-06,88.6018520284625,0.75157619566519
6524352385.83216,0.1351767,3.0736850368393e-06,88.3803776104481,0.776802553378653
6905761840.64149,0.1352288,1.98251094949839e-06,88.9282063904999,0.660767820316652
6862673225.15427,0.1354093,1.92012017158494e-06,88.8714181563499,0.770638444393349
6971435508.84817,0.1354569,1.90494657001724e-06,88.5857098616753,0.737762461851956
6961829993.41472,0.1355284,1.92843870414202e-06,88.9302485399296,0.668341742444269
6740010374.12941,0.1355621,2.94718373431823e-06,88.4109774769525,0.732906937137235
6511716655.83586,0.1356636,3.02507833766581e-06,88.5758539077793,0.776814869936903
6524391553.46757,0.1356975,3.920964267346e-06,88.3901005950778,0.775228765554195
6638498254.17067,0.1357449,2.98179382791391e-06,88.5954526546828,0.764181823601914
6699859046.27443,0.1357619,2.97034725426784e-06,88.3933042630339,0.729614228166983
6787523989.82782,0.1358085,1.93037080090168e-06,88.8584746476498,0.77286296748068
6778607729.87173,0.1360447,2.91090613049445e-06,88.6051510301525,0.76141023529659
6720033717.93,0.1360617,5.97558115312001e-06,88.3985654785931,0.804939311359176
6524377715.3108,0.1361103,3.05383985005324e-06,88.3732702105819,0.776151820421549
6819799609.23226,0.1363729,2.07917863747547e-06,88.8159271706046,0.759030046195851
6548620350.22208,0.1364445,2.91841638719485e-06,88.5957555210909,0.757293985264841
6569956838.86346,0.1364615,2.9543850267896e-06,88.4030711583283,0.717182184789708
6511604108.46425,0.1365212,3.09873468150261e-06,88.5678260513473,0.775103495721128
6678590323.4999,0.1366443,6.04195237934381e-06,88.6071548931356,0.764635266966269
6831745292.21856,0.1368721,2.03358176655193e-06,88.8115559741476,0.763850852825494
6511635951.61814,0.137029,3.07639960874147e-06,88.5809768727154,0.773029006952257
6524313913.12216,0.1372459,4.01046948007544e-06,88.377618762371,0.748687674794792
6886770554.417,0.1373264,2.02922430880926e-06,88.9294239164557,0.708731921754552
6511702842.29823,0.1374988,3.97928327626565e-06,88.574123985133,0.772666575053744
6524419369.59817,0.1376477,2.97899144016871e-06,88.3870204816916,0.769266710245988
6579943835.39992,0.1378605,2.93899752991848e-06,88.4085016356277,0.688192704170124
6511742708.70929,0.1380446,2.98177901018837e-06,88.5789864017549,0.766522326091207
6912798208.40701,0.1380713,2.06259746593101e-06,88.8249878196102,0.772353422718953
6524401109.2255,0.1380835,2.99619202776708e-06,88.3786874681182,0.766005812567435
6831656597.39321,0.1381709,1.90043858521572e-06,88.8177123953823,0.77286296748068
6668619771.64248,0.1382433,3.01348360303732e-06,88.6131571436072,0.732906937137235
6658570176.14722,0.1384431,2.92270529584091e-06,88.5988683865804,0.729614228166983
6511560762.57962,0.1384564,5.9798469356874e-06,88.5884313565518,0.71936749139863
6524459475.30421,0.1384943,2.92647863132009e-06,88.3854838581046,0.762406102831082
6934361538.91993,0.1385541,2.04938324269258e-06,88.5897371954858,0.676760253396441
6781546374.30447,0.1388061,1.97223901524095e-06,88.8628170697639,0.773987528247847
6927492821.25375,0.1388537,2.02293035085046e-06,88.5685664218407,0.669458955076737
6948745184.33914,0.1389252,1.95099560991772e-06,88.9413425483647,0.7370711895352
6971464382.53196,0.1389533,1.96667381285263e-06,88.5688935306961,0.666979017664933
6511649097.58812,0.1390402,2.96373784847064e-06,88.5709178858278,0.757114913056361
6524343630.61958,0.1390591,2.90605212140679e-06,88.3827279290433,0.756628289146792
6808619607.52389,0.1393425,4.05174152954208e-06,88.615203895752,0.693628455632925
6923860843.38373,0.1394244,1.9585812870402e-06,88.9347995635882,0.744408597326548
6511579306.60017,0.1395,3.00327610751625e-06,88.5722511579376,0.751767833234402
6524379259.17664,0.1395309,3.03498140433485e-06,88.3833840393325,0.751071150477173
6843565475.11302,0.1396049,2.05421818881574e-06,88.8773058492415,0.769646623728308
6912645339.8291,0.1397697,2.04417047631833e-06,88.8282315602157,0.776889739132267
6511684495.28362,0.1399598,3.05001539563589e-06,88.5700139850245,0.745793343749736
7178418658.13875,0.1402525,2.01184170588692e-06,88.5903998251165,0.632274783044295
7244798374.38782,0.1402689,1.9940084373342e-06,88.8209424315324,0.776542059918647
7087669570.49635,0.1405045,1.95178385350919e-06,88.8602994017425,0.762437984574513
7146384507.95857,0.1405521,1.93865273664052e-06,88.5906722370194,0.623665385568962
7012740411.47275,0.1414681,1.94426407780342e-06,88.8256281423626,0.772587385792037
7194720271.79043,0.1415677,1.92734228487041e-06,88.8131176407427,0.772061256885572
7159386338.6094,0.1419509,2.07781870588193e-06,88.5861148198964,0.580595926398922
7050636414.51706,0.1419673,1.99916016997157e-06,88.821566274157,0.769646623728308
7199737575.24951,0.1420224,2.01545823102518e-06,88.9426766832782,0.770638444393349
7086888736.84392,0.1424216,2.05349364887847e-06,88.9308959527773,0.77286296748068
7086853253.92054,0.1428212,2.07358151480987e-06,88.9302263441408,0.774602781899703
7062675020.61159,0.1430017,2.02954451663763e-06,88.8704566794596,0.729765026030494
7244623289.72278,0.1431665,2.06274767320114e-06,88.8229493659529,0.759495310545585
7250819845.99774,0.1432661,1.93451170245226e-06,88.8241703537505,0.758457378009623
7240442549.13773,0.1436493,1.92727564170966e-06,88.5701978938237,0.522311633492511
7015365779.54229,0.1439489,1.95840786535901e-06,88.5839058213536,0.511393652761416
7005832938.54858,0.1440204,1.91307347271442e-06,88.92702012908,0.776889739132267
7215337375.01507,0.1440485,2.07417916918371e-06,88.5893681413928,0.507723716260072
7106539421.82064,0.1443005,2.07128557922076e-06,88.8770957029747,0.70561566849828
7159380185.16466,0.1444481,2.0698584920058e-06,88.5787482836488,0.49280129698983
7138682711.4787,0.1445653,2.00533968945429e-06,88.8092232275225,0.742214188669788
7118614608.13462,0.1447001,1.99672851175411e-06,88.8617552130013,0.69723259721318
7269736665.63053,0.1448649,1.92471257128064e-06,88.8218518722286,0.737762461851956
7081635149.86458,0.1449645,1.97556604688281e-06,88.8192420822623,0.736224534238535
7188820763.11115,0.1453641,1.99568542715094e-06,88.8180016220175,0.729765026030494
