6375801966.02535,0.1206503,2.93681971827046e-06,88.8584815049313,0.576006545041577
6231072757.79412,0.1206774,2.92395515879928e-06,88.6216818352666,0.121517988312347
6452762667.94491,0.1214635,3.07799518720903e-06,88.8335895852125,0.339437423963137
6315835113.89859,0.1215497,2.95754445539195e-06,88.8686847003241,0.604531717598328
6305691039.83384,0.1217495,3.07323189669261e-06,88.831237737388,0.610609614855687
6432755944.96952,0.1223629,2.90713047421214e-06,88.7569924334069,0.378365217886389
6395784198.28522,0.1224491,2.94713494602789e-06,88.8838350402768,0.631126838130757
6321128691.0066,0.1224762,3.09162631098984e-06,88.6691796385621,0.207283058925905
6301182775.42106,0.122676,2.92188762100527e-06,88.684121797279,0.216665854813238
6415676012.3761,0.1229487,2.97951437546279e-06,88.8369904837492,0.64503460469228
6362876536.26978,0.1232623,2.97589941263569e-06,88.7489139682228,0.416085027954606
6291095843.20151,0.1233756,3.03433492391359e-06,88.703895581761,0.249240958658986
6322825942.38511,0.1239619,3.06979555842458e-06,88.7686894737507,0.444512939918901
6402862379.64055,0.1241617,3.07878567797692e-06,88.8351510360287,0.45247642840077
6231096508.1527,0.124275,2.90763026367148e-06,88.6300730820121,0.290403121786692
6265797020.96118,0.1244477,3.051362872948e-06,88.9245927505525,0.682897570305342
6295844164.92507,0.1247475,2.9525505041389e-06,88.9203575527627,0.689753571497733
6262696201.59523,0.1248613,2.91021937300414e-06,88.796622740246,0.479790467764742
6355646034.46499,0.1251473,3.01779366747616e-06,88.915184300588,0.698515216940517
6285776091.7846,0.1253471,2.94377828072372e-06,88.8519070765273,0.702729009493596
6232717560.19218,0.1253609,3.02971318731122e-06,88.7480542830756,0.498731725114364
6421229225.03475,0.125674,3.00379290655746e-06,88.6235823321888,0.352539978995137
6342773851.55819,0.1257607,2.95818907114767e-06,88.7733593966369,0.513536197465666
6302783804.45714,0.1259605,3.08209326396922e-06,88.7552991386861,0.520813873961722
6431063050.48288,0.1260738,3.0603458088776e-06,88.6529275696403,0.369817534448496
6425691206.36417,0.1262465,3.0070839836917e-06,88.9314689846925,0.720316888074787
6262795682.77157,0.1262603,2.98332731361113e-06,88.7623978915208,0.531579697060787
