频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6825931113.18102,0.1348072,2.9503833919901e-06,88.8206676038942,0.738845665716124
6674560049.07901,0.1348266,2.9102090973748e-06,88.7403214150497,0.730984490989345
6812228963.26187,0.1348683,3.03306639859215e-06,88.7754463565176,0.616885152340457
6710196670.3225,0.1351593,2.94481969912198e-06,88.7121716979589,0.775359337185588
6556960981.29801,0.1353072,3.05787415541294e-06,88.8615464101321,0.730938193063506
6850551089.18674,0.1353266,3.05328027922377e-06,88.7007970406332,0.738887901453648
6812256548.50767,0.1356683,2.96305062663775e-06,88.7799752621366,0.639833427672598
6871325790.50486,0.1357152,3.00645888396839e-06,88.6786869219121,0.730984490989345
6781910436.97473,0.1358072,2.96172810197318e-06,88.8334822282157,0.722309372661572
6893466672.17764,0.1358266,2.90334774191596e-06,88.7265526241159,0.746062118766233
6812187041.91701,0.1358683,3.0587439779324e-06,88.7936735423905,0.64532012937297
6934264024.68523,0.1362152,3.03127027421049e-06,88.6985059849527,0.738887901453648
6769967555.01396,0.1363072,2.97443497895747e-06,88.86294490909,0.712967720114288
6900539508.28993,0.1363266,2.96221066353854e-06,88.6964616259137,0.752500062840766
6715595828.78746,0.1364788,2.97188723716615e-06,88.557231056895,0.769509651881741
6928393937.04796,0.1367152,2.99453544267488e-06,88.6626594929317,0.746062118766233
6769986959.72775,0.1368072,2.98878256353857e-06,88.8568248431005,0.702922454504888
6896391125.59363,0.1372152,3.03701418748111e-06,88.6803276459672,0.752500062840766
6770027987.48907,0.1373072,3.03303356491449e-06,88.8310487788268,0.692183489297747
6931460371.14575,0.1373266,3.0964099700041e-06,88.6860504215444,0.76314245026443
3215647.5789695,0.137714,4.00848649004061e-06,0.0556513860749838,0.822073403192527
6806915629.70009,0.1378072,3.06880593522637e-06,88.8537009174611,0.680761422554995
6612481006.8115,0.1378266,3.01057514265752e-06,88.6916241039057,0.767336390862043
6521341102.35651,0.1382152,2.99386495875465e-06,88.6581566831074,0.76314245026443
6710117344.24515,0.1384323,3.08426915037406e-06,88.7470029970467,0.749066242650949
6829715970.21568,0.1385787,3.04137093473991e-06,88.3945940084696,0.775905831615941
6896366039.68221,0.1387152,2.92373731892883e-06,88.647907243682,0.767336390862043
6789051056.95745,0.1388072,3.02665052654058e-06,88.8363280279513,0.655913736280588
6806620483.48527,0.1388266,2.93288260630275e-06,88.7117092501349,0.773449075348295
6807022298.78848,0.1393072,2.91967423504088e-06,88.8209160957888,0.642512638415388
6743453703.10741,0.1393266,3.01250620805838e-06,88.6925946266517,0.775361786755338
6820856995.12321,0.1393681,5.91840373244818e-06,88.66589700138,0.774458381305662
6715691958.28168,0.1393978,2.95862795326037e-06,88.577722559624,0.776088150016814
6829894062.12751,0.1395787,2.98175468029081e-06,88.426365207063,0.771919486968282
6509355719.61458,0.1397152,2.92406459515403e-06,88.6647947545058,0.773449075348295
6506969148.14735,0.1398072,2.90983253193371e-06,88.8440026810579,0.628477458147563
7210098231.95576,0.1405683,2.98129474486808e-06,88.723468503099,0.714758817788583
7021041308.93093,0.1407681,6.07050077568584e-06,88.6610098373878,0.76634742824886
7029910822.12687,0.1409787,2.95758358327896e-06,88.3863884267023,0.76122644507072
7129720375.6344,0.1413787,2.9789878335827e-06,88.3983987024149,0.757085354441035
7215581548.20793,0.1415148,2.98370894676233e-06,88.6123633394379,0.764551071942058
7020856443.0558,0.1415681,3.08452243096102e-06,88.6592953747963,0.763116839414011
7020903300.46874,0.1417681,2.97792961549848e-06,88.6988305878888,0.76122644507072
7012105130.09545,0.1418683,2.904390601684e-06,88.7852077962732,0.759244820895257
7120853206.73846,0.1421681,6.0926222565821e-06,88.6523460813467,0.752310477812588
7129823202.04931,0.1423787,3.07203616487972e-06,88.3869837187979,0.744647005238765
7012254832.298,0.1426683,2.95203999600345e-06,88.7935747944261,0.766558062505277
7225431481.39453,0.142783,3.02869682447045e-06,88.7812324037533,0.560332101396609
7012139390.88522,0.1428683,2.92045852108328e-06,88.8102570239201,0.768084426091988
7120927377.65351,0.1429681,2.98402555212877e-06,88.6909961281508,0.747371516808828
7120910740.14839,0.1431681,3.02385847822511e-06,88.6603529873305,0.744647005238765
7112092483.45145,0.1432683,2.99690155106452e-06,88.7782224138735,0.770773063083521
7210141602.03966,0.1435793,2.99170857344195e-06,88.7062381528485,0.644754245560274
7112205335.36137,0.1440683,2.93842130789685e-06,88.8100516775617,0.774688436001593
7112245700.76389,0.1442683,2.94991012548339e-06,88.7740070822012,0.775361786755338
7215592030.75579,0.1443668,2.97193552372589e-06,88.5933419816363,0.727726682642775
7225481360.2407,0.146003,2.9868622458818e-06,88.7583827922266,0.440770182802319
7020922334.11655,0.1463681,6.04191594381055e-06,88.6842197764292,0.675952827210803
7210180479.43109,0.1465203,3.00490122201536e-06,88.7022023366586,0.554141837816055
7029820111.09857,0.1465787,2.9640422109084e-06,88.3928448307288,0.661093648566777
7129857716.7323,0.1469787,3.00873241545583e-06,88.4012781476734,0.650630247611847
7020958778.55009,0.1471681,2.97542015242329e-06,88.6522032343589,0.666169166502216
7021011438.13259,0.1473681,2.93632399621276e-06,88.6780280716124,0.661093648566777
7012160667.19853,0.1474683,3.0450035579319e-06,88.8287824341015,0.769470667381448
7121025631.81457,0.1477681,6.02473625895333e-06,88.6804306093604,0.63974091017192
7129881274.19065,0.1479787,3.06790047212323e-06,88.4048279585317,0.622688924881043
7012278704.66892,0.1482683,3.05416811548489e-06,88.7756869708057,0.763116839414011
7012166333.45693,0.1484683,2.90766942486673e-06,88.8027320584318,0.76122644507072
7225497377.68559,0.148487,2.95823639842549e-06,88.7773539879351,0.335968942981818
7121034841.42556,0.1485681,3.06264758603909e-06,88.6527388324592,0.628477458147563
7120898388.2707,0.1487681,3.02509400496658e-06,88.6964256377853,0.622688924881043
7112105581.16041,0.1488683,3.06453715611751e-06,88.8270710574692,0.757085354441035
7210020361.70658,0.1493753,3.05583158979662e-06,88.7041792765095,0.448096880249017
7112173049.7925,0.1496683,3.05232405140174e-06,88.8260766636324,0.747371516808828
7112203096.05664,0.1498683,3.0174931537659e-06,88.7862047559483,0.744647005238765
7620879343.35238,0.1501681,3.0290863993418e-06,88.6856568340624,0.579469083663694
7612153409.96369,0.1510683,3.0115330317691e-06,88.7785009551064,0.725846933405158
7612141254.6703,0.1512683,2.9167167657272e-06,88.7980313518234,0.722309372661572
7629841369.99972,0.1539787,2.95188297364484e-06,88.4119269790745,0.407945031002279
7620985056.51725,0.1547681,5.9211864037783e-06,88.6425977246361,0.391362335936713
7629727149.19905,0.1549787,2.92786821066394e-06,88.3812159643471,0.365625123935977
7620944974.44892,0.1555681,2.95378314050628e-06,88.6737609136909,0.37420997257998
7620877718.69871,0.1557681,3.09558277283728e-06,88.6574742904412,0.365625123935977
7612107352.07971,0.1558683,3.05137751165364e-06,88.8208282230315,0.61081779855289
7612198876.50443,0.1566683,2.98535838323515e-06,88.7851870780287,0.585925870797102
7612253889.91142,0.1568683,2.94549750255925e-06,88.7939034055034,0.579469083663694
7629910479.18064,0.1595787,2.95421647234904e-06,88.4088175529507,0.155085826774106
6315684879.1709,0.3622516,3.02256613192903e-06,88.5912824094442,0.774474125344142
6310206284.53575,0.3626787,3.04498415226351e-06,88.7507073393516,0.586726484312037
6315682636.43711,0.3651556,2.90748695134492e-06,88.6023950718232,0.772727322040597
6310171467.66909,0.3655917,2.94799600704826e-06,88.7275519056666,0.484242638821003
6477404316.22705,0.3660694,3.07346057983375e-06,88.7050473990772,0.702980649046704
6493459328.81932,0.3663975,3.04578495132596e-06,88.7381478061262,0.758195380203709
6484270533.47479,0.3670694,2.99880548544346e-06,88.6903181808928,0.722359687085264
6315526064.76492,0.3683876,2.9624641034278e-06,88.5620339438384,0.740649976813807
6310195240.2198,0.3685507,2.93592331782665e-06,88.7140889870089,0.363599255870667
6325415787.65413,0.3688311,2.9724098863753e-06,88.7895352673693,0.140700229659891
6481600818.34951,0.3693975,2.94178677982623e-06,88.7059798998345,0.776509309689418
6521369172.74131,0.3700694,3.05669953852211e-06,88.6647050165779,0.76314245026443
6829772969.67057,0.3700942,3.02433886968715e-06,88.3791149163903,0.694386279375859
6715553455.6572,0.3702226,2.95659295935081e-06,88.5582821819666,0.708753912476022
6821031679.51612,0.3702857,2.90408811606271e-06,88.6592015352323,0.714892644738151
6862502959.37521,0.3703975,3.09298518190379e-06,88.7205231060574,0.776505016538556
6657004427.46239,0.3704583,3.03084144303707e-06,88.8501900670007,0.286056011962654
6710205230.69641,0.3705627,5.92967372921755e-06,88.7497874697998,0.516555526054776
6643619798.90476,0.3708975,2.97994576076515e-06,88.6888878680206,0.775353204690436
6869891737.35188,0.3709583,3.05693269768767e-06,88.8569180351828,0.308603146273277
6725518938.84064,0.3710521,3.05897557853936e-06,88.7454684638759,0.245608633687146
6821019393.44497,0.3710857,3.02567741869713e-06,88.6569087725152,0.69870953410794
6820997347.39386,0.3712857,3.0374112220999e-06,88.6552468522548,0.694386279375859
6937482818.98389,0.3713975,3.02132370014093e-06,88.7428517244459,0.773436212838813
6712961498.37459,0.3714583,2.97866981373697e-06,88.8348085455082,0.330845726536639
6509348598.3739,0.3715694,2.98661696763995e-06,88.6837106597389,0.773449075348295
6631949410.14129,0.3719583,2.92622572071328e-06,88.8782682668455,0.352761802011397
6934387675.67492,0.3720694,3.04681988040885e-06,88.657523296851,0.775361786755338
6850530189.68055,0.3723975,3.02250828936759e-06,88.7330134898755,0.767315009756391
6602392973.80073,0.3725694,2.91822066782329e-06,88.6736545699389,0.776509309689418
6556880966.31332,0.3729583,3.06736920757039e-06,88.8785223041709,0.395528268078514
6903378179.46298,0.3730694,2.93230543062925e-06,88.6575318522889,0.776890511683939
6715631340.18711,0.3731366,3.02858517520236e-06,88.5564065951489,0.638979475728201
6793454623.71779,0.3733975,2.93983871897002e-06,88.7402830133228,0.758165564883342
6938968248.62759,0.3734583,5.94943219391595e-06,88.8560959326647,0.279349293963705
6731530210.20248,0.3738975,3.08554225682717e-06,88.6945833251828,0.752466072474572
6850959896.96154,0.3739583,2.96473212299035e-06,88.8530364316852,0.436733764771203
6740367309.29928,0.3740694,2.97702002065653e-06,88.6504867307517,0.775353204690436
6725400541.49777,0.3741111,3.01935060493759e-06,88.7507153320827,0.381877349236162
6812194408.91086,0.3742638,2.95508473216575e-06,88.8222734439561,0.616885152340457
6762459585.33477,0.3743975,3.02033165491015e-06,88.6951989578407,0.746023986898599
6865350759.81196,0.3745694,2.93803266751272e-06,88.702296484783,0.773436212838813
6829860657.06037,0.3746942,3.04997026118987e-06,88.3985565082116,0.566282028790909
6918626789.46817,0.3748975,3.0175856029786e-06,88.7360821397609,0.738845665716124
6812209079.42883,0.3750638,6.09526786608817e-06,88.8005948101008,0.704185871361664
6812276159.65587,0.3752638,2.93929435475822e-06,88.8022254120779,0.64532012937297
6612478981.71066,0.3753975,3.06388505350419e-06,88.7026891384674,0.730938193063506
6856919673.34689,0.3754583,3.09608580682376e-06,88.880483588372,0.495261305551219
6829881888.60535,0.3754942,3.06192560379452e-06,88.409048730433,0.538843446587384
6809378029.5727,0.3755694,3.01141024651124e-06,88.6472376047258,0.767315009756391
6829755433.66054,0.3756942,3.07258852700474e-06,88.4035186358716,0.531768334512561
6821010748.91593,0.3758857,6.006845994011e-06,88.6432138824594,0.642972585454326
6794876221.45052,0.3759583,2.97398493767909e-06,88.8428541828662,0.513818175168463
6746335312.95104,0.3760694,4.99252069369694e-06,88.6878705676231,0.686948016293645
6818465738.12138,0.3763975,3.06696036853452e-06,88.7152976784013,0.712967720114288
6550987241.19341,0.3764583,3.02704774445226e-06,88.8679418729056,0.531867968280835
6702379118.65496,0.3765694,3.00421024459208e-06,88.6773953491814,0.758165564883342
6725511074.2358,0.3765951,2.97979887590977e-06,88.7629921813764,0.482400580910448
6820873151.34907,0.3766857,2.90699460912083e-06,88.7017149284275,0.538843446587384
6820943799.94914,0.3768857,5.94972106479306e-06,88.6726287891923,0.615894031097453
6712916086.04478,0.3769583,2.9644039469637e-06,88.8690177997889,0.549392871921713
6509382539.58565,0.3770694,3.05172895384104e-06,88.6563106787212,0.752466072474572
6918458046.75176,0.3773975,2.98251196015766e-06,88.7320693281007,0.692183489297747
6750885676.08855,0.3774583,2.93876205118714e-06,88.8517680316553,0.566375591127009
6787566321.97743,0.3778975,2.92416582936788e-06,88.7159578484093,0.680761422554995
6894887473.42025,0.3779583,2.98037544825098e-06,88.8542778306986,0.582799366003216
6853240078.63979,0.3780694,2.91270090707738e-06,88.6498315275544,0.738845665716124
6568487193.54055,0.3783975,2.97237319572256e-06,88.7122784608988,0.668667526477503
6563026816.46815,0.3784583,3.05555879182212e-06,88.8801894476565,0.598647988267398
6790394406.72806,0.3785694,3.09869438782751e-06,88.687615585642,0.730938193063506
6812527722.14086,0.3788975,2.9429696504774e-06,88.7141601955124,0.655913736280588
6576038914.4427,0.3789583,2.93869443466103e-06,88.8305694893899,0.613905817242808
6715607311.43648,0.3790166,3.04954437707215e-06,88.5623789096494,0.436297665447211
6921352648.9501,0.3790694,2.99230568892915e-06,88.6776172057384,0.722309372661572
6649622153.26006,0.3793975,3.05746788015481e-06,88.7086402592783,0.642512638415388
6569969215.97878,0.3794583,3.030276166216e-06,88.8736297602352,0.628557795294347
6590274197.11214,0.3795694,3.06003663091697e-06,88.6918113785337,0.712967720114288
