频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6120202903.35201,0.121085,1.91945692530447e-06,88.5698359300979,0.531850178163689
6458687765.54823,0.1219661,3.02960873798483e-06,88.8163274747583,0.705044747106253
1570361156.74885,0.1230911,2.9276717942525e-06,22.1120149166642,0.20425359919755
6412717204.11042,0.1234661,2.96911914328472e-06,88.7495912903507,0.732623144450796
6483733612.64547,0.1236661,2.90850946981355e-06,88.7347096171878,0.735813619702408
6120149790.42292,0.124085,2.0816558898915e-06,88.5311488311076,0.628543451298317
6496714648.00396,0.1241661,2.91775746220876e-06,88.8459229641346,0.743280404349256
6402487053.0574,0.1247914,2.94925280876836e-06,88.4517011575937,0.212119512722437
6406492340.88785,0.1251914,2.97352742561525e-06,88.3888660990497,0.230834040656136
6394448096.1015,0.1252914,2.98450497755803e-06,88.4258280374893,0.235490351203995
6421778117.52348,0.1256661,2.99801841314586e-06,88.8600606303544,0.76125374097506
6114481705.29098,0.1260911,1.97101592937547e-06,88.8248411915116,0.41631584731763
6498432262.16712,0.1267914,2.9313556338525e-06,88.4090140604226,0.304117375883102
6120225840.34353,0.127085,2.0467427259553e-06,88.6469191883939,0.702970259315001
6487692862.60196,0.1271661,2.96193856942736e-06,88.8139924749869,0.772470135503893
6469400671.89058,0.1289914,2.95083077595178e-06,88.4406313301105,0.399721795023081
6114582270.65965,0.1290911,1.96212287434243e-06,88.8002003316001,0.531850178163689
6837804195.4868,0.1302661,3.01935235328876e-06,88.7439313192437,0.773880745662287
6644464940.33315,0.1304914,2.99638599227524e-06,88.4884713630141,0.460639872192173
6616008723.35956,0.1306647,3.90845123606317e-06,88.9023659668611,0.874509012911993
6767751865.63449,0.1307661,3.03058503974536e-06,88.7909569518769,0.771352935742311
6514405245.69553,0.1310911,1.94147741375652e-06,88.7819091151922,0.598632432660324
6640510112.49458,0.1311914,2.91021305542572e-06,88.4327728176111,0.487700662078069
6516012086.31498,0.1312647,2.97940912183286e-06,88.8566389282768,0.76122644507072
6515432674.26008,0.1313914,2.96114071114415e-06,88.5217430643514,0.495261305551219
6618117223.53725,0.1315548,6.03226897359193e-06,88.8486917140087,0.624358344734984
