频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6915223160.73822,0.1306579,1.96426574735049e-06,88.5345043936188,0.456680328645517
6915740015.49951,0.1307537,2.01677858870884e-06,88.8061949669426,0.776874902875415
6915791438.0895,0.1308537,2.07076525119821e-06,88.7771408697547,0.776828621998992
6915254889.29024,0.1311579,1.99959855269057e-06,88.5345208177513,0.476196389171689
6915705928.7795,0.1316537,1.92727965599668e-06,88.6965226082577,0.775354739574288
6915282692.47211,0.1317579,2.07803233657723e-06,88.4806621366234,0.498993667548856
6915245392.44786,0.1318579,1.92197314176435e-06,88.531216754646,0.502725134328496
6717475889.86169,0.1320345,2.07826697873849e-06,88.4602622770061,0.720338830125481
6915715367.05033,0.1321537,2.04306683916558e-06,88.804151536394,0.773438512081908
6915359530.23773,0.1326579,2.08052518982651e-06,88.5480276052096,0.531850178163689
6915723045.94983,0.1327537,1.98826106716e-06,88.828030325012,0.77013171519239
6915694985.86039,0.1328537,2.03421200043802e-06,88.77407032849,0.769474032746875
6917515555.27524,0.1328775,2.02166663475823e-06,88.4532915909729,0.734733940530544
6710581477.3159,0.132994,1.98984626274251e-06,88.4067287176607,0.775813601655222
6915230903.92822,0.1331579,1.92471873482805e-06,88.4762382320474,0.549375615434483
6915786873.53579,0.1336537,1.93369195773862e-06,88.8214801324521,0.763121415114999
6915307701.79201,0.1337579,2.04813855323603e-06,88.4400153086826,0.569688994660631
6910694576.34146,0.133813,1.94107772904984e-06,88.388641928198,0.776889955859533
6915303206.94886,0.1338579,2.093066921635e-06,88.4312372912795,0.572996613675454
6915321582.83755,0.1346579,1.96847460314995e-06,88.4340214437755,0.598632432660324
6915831352.52023,0.1347537,2.06647084043139e-06,88.8049092498233,0.751243090306394
6915690602.3979,0.1348537,1.90901943056886e-06,88.768858073209,0.749984378336833
6915384583.77891,0.1351579,2.02366514795375e-06,88.4622412560281,0.613890860060789
6915826378.29796,0.1356537,2.01153262894519e-06,88.7477848329173,0.73885321007271
6915344185.52981,0.1358579,2.04069230336982e-06,88.4243166540642,0.634231594133163
6717429425.72869,0.1361495,3.9422422619781e-06,88.3416090647343,0.751381480879828
6915270327.30172,0.1366579,2.05299160873111e-06,88.5578937030383,0.655973896088224
6915764600.64165,0.1367537,1.934320369387e-06,88.754109779311,0.720506913115397
