频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6416065466.40547,0.1273943,3.06870995923079e-06,88.4331113316398,0.404691515903859
6419999690.27413,0.1282285,2.98914857832636e-06,88.631054985061,0.370988928959596
6415897070.40864,0.1283133,3.05334949706325e-06,88.4313153613447,0.442288373492239
6419932831.23428,0.1291705,2.96796572778686e-06,88.6294156333593,0.410716451871895
6721948733.21113,0.1300334,2.91247867835633e-06,88.6115750091376,0.582799366003216
6802248541.89658,0.1302177,2.09437053117808e-06,88.7961827235803,0.622353086508141
6916062728.07508,0.1302823,2.91025841359985e-06,88.4338345919336,0.517724091000548
6710705617.75161,0.1307103,2.99572793330075e-06,88.8385301942559,0.776875605913252
6725916198.92123,0.1309624,3.09777327446802e-06,88.6365845828036,0.750051832951779
6921845815.32242,0.1310334,3.03530788384127e-06,88.6145679387901,0.613905817242808
6920035467.50197,0.1311505,2.93052571613598e-06,88.6293723597493,0.48937065325618
6916000341.85716,0.1312143,3.0636189497653e-06,88.4343657297217,0.550737239806037
6910685746.3446,0.1317103,3.09565183645868e-06,88.8362425051096,0.775644828718049
6725860018.087,0.1318794,2.91411649687574e-06,88.6404216114556,0.760464580897699
6939238971.6113,0.1319161,2.08505115464411e-06,88.7950713966293,0.668341742444269
6721822413.76886,0.1319334,2.93786440479222e-06,88.6129935069378,0.639833427672598
6811922137.00799,0.1322302,2.00277035809126e-06,88.6517217669618,0.670807319253856
6710661906.36247,0.1326103,2.96125999997519e-06,88.8379029992487,0.771919486968282
6921799104.78032,0.1329334,3.02270374230138e-06,88.6142125189109,0.666239478923591
6919938471.27592,0.1332315,3.06535124207094e-06,88.6295357494414,0.563863412532644
6996306981.90763,0.1333149,1.98919368106127e-06,88.7917212304797,0.700528320159315
6817911564.77261,0.1335294,2.03827591799192e-06,88.6523824815036,0.700528320159315
6910648453.70918,0.1336103,2.92130761671728e-06,88.8385311180651,0.764886728762028
6967883606.36969,0.133829,4.91662861318151e-06,88.6478137386928,0.694503806851264
6811892762.75041,0.1339286,2.04084113446057e-06,88.6476934945771,0.708731921754552
6952283451.52035,0.1341137,2.01630316393866e-06,88.7963145127611,0.71649720982334
6942861012.81452,0.1343282,2.09256159206053e-06,88.6478172618425,0.71649720982334
6710604738.07556,0.1345103,2.93658390080234e-06,88.8357817306886,0.755975255565272
6921819590.76327,0.1348334,3.046348184461e-06,88.6127540527501,0.709089360958972
6858392704.3316,0.1353129,1.95709173314049e-06,88.793571270786,0.7370711895352
6996265905.04595,0.1354125,2.01580456737683e-06,88.79627322702,0.738593285568146
6910642337.76557,0.1355103,3.09996012418054e-06,88.8392168631964,0.743240626190205
6811839958.64665,0.135627,1.98659639397099e-06,88.6507751682988,0.738593285568146
6721926991.42583,0.1357334,2.9835444279811e-06,88.6130704796047,0.725895646967303
6977367419.05634,0.1358121,5.01855306667382e-06,88.7964158112831,0.764906763152357
