频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6529612690.65082,0.1301161,3.00501381021507e-06,88.9524010264517,0.569071292616745
6516577440.84134,0.1302066,3.03161933387346e-06,88.4558453333983,0.562279360055026
6962527426.07811,0.1302995,2.91135322828489e-06,88.8023844968007,0.771934911921395
6512857137.35537,0.1304494,2.93418401768153e-06,88.8606426519602,0.725010105417202
6911072992.4238,0.1304732,9.88667227779718e-07,88.7531817899576,0.675705337800103
6755564557.24806,0.1304995,2.93322590679101e-06,88.7396458106425,0.772974863288123
6910884144.00026,0.1305303,1.06229303776683e-06,88.6243524466314,0.70674897613484
6529609072.75811,0.1306479,2.95637680826328e-06,88.8420841776474,0.58642242171523
6516522671.13843,0.1306644,2.93497651873091e-06,88.5562280883217,0.577465178969092
6679944123.65502,0.1307539,2.92729437526599e-06,88.5899734010193,0.604822871502404
6943062788.63137,0.1309539,3.03825407551399e-06,88.5513492099081,0.610902246194669
6512860897.53236,0.1310422,2.94524950415861e-06,88.7996001165708,0.734901905233017
6529581296.51431,0.1310827,2.91267518272183e-06,88.8584004191752,0.600123119522237
6915133544.77916,0.1311298,9.41225748775239e-07,88.7359169045445,0.675705337800103
6910908917.9361,0.1311726,9.68304475861762e-07,88.8397805698644,0.691895118377035
6910772007.64207,0.1312297,1.0523480770218e-06,88.5387848463451,0.720238230993253
6761981716.17673,0.1312539,5.93369999573561e-06,88.6233871852595,0.608760782223603
6768570260.08129,0.1313995,3.08138949427946e-06,88.7469217745378,0.776142212542227
6512683447.69472,0.131606,2.98561963216301e-06,88.8455946124245,0.743364147438257
6529649785.30549,0.1316515,4.96732104076952e-06,88.9459977784033,0.626997188960222
6949500997.92825,0.1316995,3.07310985794489e-06,88.7663220407733,0.776646878696692
6915226089.75165,0.1318292,9.33489490780915e-07,88.7453242728417,0.691895118377035
6798928851.08646,0.1318539,2.92823464091697e-06,88.5602111312325,0.637052133128409
6910726594.69208,0.1319291,1.03956451505333e-06,88.5324126978584,0.73233683767041
6630569004.70946,0.1320995,3.09624590480182e-06,88.7851043859168,0.776890511683939
6512703796.13424,0.1321158,2.95903138321343e-06,88.8092983168772,0.750213132572838
6887045888.50118,0.1321539,5.99844577559716e-06,88.6404618502157,0.63913878261593
6516545142.97151,0.1321978,3.05233846639683e-06,88.5646039165989,0.624781271426857
6915070926.77936,0.1325286,1.08019566136663e-06,88.8578794435349,0.70674897613484
6630097110.60436,0.1325539,2.90074788072937e-06,88.5456879627431,0.65598697186401
6911069668.21032,0.1325714,1.04682499049691e-06,88.8244637153683,0.720238230993253
6529607307.94965,0.1325891,6.01028662047056e-06,88.8148338528936,0.711447163431916
6512725128.6777,0.1326226,3.90384757759119e-06,88.7819480573904,0.75206205913459
6516493803.32581,0.1326606,3.0706832055859e-06,88.5860287701258,0.637942103220004
6668644949.79058,0.1329995,3.0253842254946e-06,88.7754186690347,0.775644828718049
6529604377.09091,0.1330289,2.96548712185938e-06,88.9591901896439,0.655822163373782
6999065794.24851,0.1330539,2.93563475279479e-06,88.580997849499,0.668737101096425
6516620442.81319,0.1331724,3.04520028260352e-06,88.5767953619146,0.651867856532683
6949562249.19715,0.1331995,3.04460666683718e-06,88.7883515611788,0.77503097104592
6512688585.03337,0.1332164,3.95818183416189e-06,88.8637307931412,0.749009194539074
6910940551.15266,0.1332708,1.09163555692866e-06,88.7018521312119,0.73233683767041
6910867697.49974,0.1333279,9.59517747931416e-07,88.6484259112002,0.752271395893127
6818051947.53429,0.1334539,2.91522165061005e-06,88.6083004034053,0.678462613469219
6855649167.06437,0.1334995,2.9542645195696e-06,88.8033166201049,0.773880745662287
6516553332.81785,0.1336082,2.91679792358083e-06,88.4826362897711,0.663194910826728
6873995054.91625,0.1336539,2.96440511232193e-06,88.5078738090962,0.683165043731355
6512764170.7641,0.1337172,3.00915819284467e-06,88.8090039348863,0.766693302644532
6805536147.69353,0.1338995,2.93168261754886e-06,88.753229026471,0.771919486968282
6529733691.4749,0.1339215,3.95226356003258e-06,88.9187669332766,0.695322832438697
6793016398.97826,0.1339539,2.95937736910084e-06,88.5753642095408,0.690016187327137
6911049079.12915,0.1339702,9.05454422676182e-07,88.7166521532865,0.74302143597152
6910755043.98724,0.1340273,9.25391553701605e-07,88.5551941570703,0.760068857455869
6512733072.28545,0.134155,3.01060055871201e-06,88.8643162102271,0.769853946783685
6516529237.15657,0.134199,2.99350070250299e-06,88.4760679846022,0.677755148268636
6912044063.66819,0.1343539,2.95967888109135e-06,88.5242529166425,0.698769278093299
6693535876.2299,0.1343995,2.91921895846235e-06,88.7286087012534,0.768782455598877
6529629782.56141,0.1344223,2.90884033875654e-06,88.82614737668,0.689726615449117
6512723717.92556,0.1345948,2.97962362645005e-06,88.7957587639404,0.772442533922674
6915074141.47663,0.1346268,1.03693701140559e-06,88.8118269662016,0.74302143597152
6516624630.813,0.1346618,4.04983443111391e-06,88.5599943560727,0.708727484068756
6910786825.19879,0.1347267,1.04191689626297e-06,88.6531153928633,0.766398765188827
6586483188.32663,0.1347995,3.07230922459884e-06,88.6884450252484,0.765726395978866
6943005305.72809,0.1348539,5.98184601995287e-06,88.5025093941195,0.70451305326718
-55983.7477045204,0.1350726,4.94115986229247e-06,-0.049469701002636,0.862211089014284
6798961407.40468,0.1352539,3.09695569638719e-06,88.6353421103413,0.716842047364539
6824646240.02467,0.1352995,3.05033798270966e-06,88.7688586401627,0.76122644507072
6915183197.96319,0.1353262,1.01343652862671e-06,88.8178693512295,0.752271395893127
6910948973.14855,0.135369,9.75682942530576e-07,88.7275032375497,0.760068857455869
6529664083.85658,0.1354129,3.00811778142474e-06,88.8769459857513,0.71063052706601
6910758467.9848,0.1354261,9.43881952646599e-07,88.5827090977245,0.771248897198887
6793044621.76525,0.1354539,3.04627046293739e-06,88.5687529948796,0.720548895678332
6516498013.62097,0.1354784,2.92015245408231e-06,88.4580109987875,0.706060254653608
6512820017.35132,0.1355244,3.07279254411052e-06,88.876263307503,0.775971288585892
6805573566.14075,0.1356995,3.01641051513061e-06,88.833617185742,0.757085354441035
3281909.75769896,0.1358995,4.0088323570239e-06,0.0713771794144219,0.866658161487581
12710814.5610218,0.1359462,3.95148160534555e-06,0.104894432237965,0.969716161912163
6915154078.94146,0.1360256,9.92840010192929e-07,88.8803852332599,0.760068857455869
6910995601.63237,0.1360684,1.09958653856045e-06,88.743201445062,0.766398765188827
6910824982.72337,0.1361255,1.01939290656847e-06,88.6258306790091,0.774609888768976
6918089789.9757,0.1361539,2.94018379972164e-06,88.6391693160392,0.732623144450796
6718526853.59612,0.1361995,3.0674931312392e-06,88.822322564958,0.751236869886226
6755074523.87459,0.1363539,2.94519858441539e-06,88.5618348285531,0.735813619702408
6512731894.59036,0.136419,3.08557427876512e-06,88.7743367466553,0.776868321693058
6529663381.62796,0.1364395,2.97438423330575e-06,88.8249663616952,0.729389275528256
6516434312.03028,0.136539,2.95510899251272e-06,88.4477428052483,0.726074650071509
6730070361.4472,0.1366539,2.96792837111208e-06,88.6124275204892,0.740381317340054
6915190484.24819,0.136725,9.39355428410616e-07,88.8005265630221,0.766398765188827
6849592634.72434,0.1367995,3.0203758199564e-06,88.7762441923518,0.743240626190205
6910711288.97766,0.1368249,1.05674073058109e-06,88.6213645760562,0.776475250439615
6512782524.06899,0.1368368,3.06565356626999e-06,88.8658345517474,0.776446523825817
6529555717.21687,0.1368613,2.92298560518601e-06,88.8977709597721,0.736221416393012
6516569319.16333,0.1369538,3.03675764304744e-06,88.5602001778456,0.733029908235747
6643514311.07264,0.1370995,3.07875817517512e-06,88.7095450283985,0.738845665716124
6861985509.99282,0.1372539,3.07719436899314e-06,88.5424359884088,0.748726021326029
6512680587.82354,0.1372996,3.06276228174977e-06,88.7414155571134,0.775354739104937
6529673082.1418,0.1373841,2.91239964404605e-06,88.8807496523962,0.743971391321387
6516589430.65379,0.1374126,3.91749183115856e-06,88.4384735437486,0.750006249602705
6910918775.58612,0.1374672,1.05450404414912e-06,88.8044491066082,0.774609888768976
6604927877.25296,0.1375539,2.98534318765726e-06,88.5324902752998,0.752500062840766
6668556138.04966,0.1376995,3.00100248238227e-06,88.771803119424,0.729269874503675
6529702320.36255,0.1378689,6.01621773089337e-06,88.8534648605484,0.761560363682506
6516527052.40655,0.1378984,2.99002238853002e-06,88.57704859269,0.747003885263027
6905961605.24602,0.1379539,3.05078353490295e-06,88.5146191672988,0.75711600725679
6868599178.81892,0.1379995,3.04117591966183e-06,88.8263030833438,0.724092445998326
6915106156.70447,0.1381238,1.03842482206167e-06,88.8872860628002,0.774609888768976
6910748009.7404,0.1382237,1.06373839017122e-06,88.5951251125766,0.775707572136578
3341712271.78255,0.1383995,3.07630247902681e-06,44.4841049779549,0.921889588893059
6512824543.42258,0.1384292,2.99779737896487e-06,88.7697182141056,0.769940207376317
6516471087.6867,0.1384422,5.91466169093369e-06,88.4706113354136,0.758109282687595
6849628514.38252,0.1385995,2.91879331265057e-06,88.7808757602315,0.712967720114288
6915179602.17465,0.1388232,1.04305751615542e-06,88.8625362321707,0.776475250439615
6711930071.26112,0.1388539,7.09798045666968e-06,88.5406037846331,0.766104629388975
